user_id,movie,rating,timestamp,source,reason
U028,The Hangover Original,4.1,2026-06-01 00:00:00,history,Donnée importée via pipeline ETL vectorisé
U028,Toy Story Evolution,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U028,Seven Reborn,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U028,La La Land Saga,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U029,Gladiator Legacy,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U029,Avatar Part I,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U029,The Matrix Reloaded,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U030,The Hangover Original,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U030,Toy Story Evolution,4.1,2026-06-01 00:00:00,history,Donnée importée via pipeline ETL vectorisé
U030,Seven Reborn,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U030,La La Land Saga,5.0,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U031,Gladiator Legacy,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U031,Avatar Part I,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U031,The Matrix Reloaded,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U032,The Hangover Original,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U032,Toy Story Evolution,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U032,Seven Reborn,5.0,2026-06-01 00:00:00,history,Donnée importée via pipeline ETL vectorisé
U032,La La Land Saga,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U033,Gladiator Legacy,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U033,Avatar Part I,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U033,The Matrix Reloaded,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U034,The Hangover Original,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U034,Toy Story Evolution,5.0,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U034,Seven Reborn,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U034,La La Land Saga,4.1,2026-06-01 00:00:00,history,Donnée importée via pipeline ETL vectorisé
U035,Gladiator Legacy,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U035,Avatar Part I,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U035,The Matrix Reloaded,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U036,The Hangover Original,5.0,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U036,Toy Story Evolution,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U036,Seven Reborn,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U036,La La Land Saga,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U037,Gladiator Legacy,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U037,Avatar Part I,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U037,The Matrix Reloaded,5.0,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U038,The Hangover Original,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U038,Toy Story Evolution,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U038,Seven Reborn,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U038,La La Land Saga,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U039,Gladiator Legacy,4.1,2026-06-01 00:00:00,history,Donnée importée via pipeline ETL vectorisé
U039,Avatar Part I,5.0,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U039,The Matrix Reloaded,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U040,The Hangover Original,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U040,Toy Story Evolution,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U040,Seven Reborn,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U040,La La Land Saga,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U041,Gladiator Legacy,5.0,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U041,Avatar Part I,4.1,2026-06-01 00:00:00,history,Donnée importée via pipeline ETL vectorisé
U041,The Matrix Reloaded,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U042,The Hangover Original,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U042,Toy Story Evolution,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U042,Seven Reborn,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U042,La La Land Saga,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U043,Gladiator Legacy,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U043,Avatar Part I,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U043,The Matrix Reloaded,4.1,2026-06-01 00:00:00,history,Donnée importée via pipeline ETL vectorisé
U044,The Hangover Original,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U044,Toy Story Evolution,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U044,Seven Reborn,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U044,La La Land Saga,5.0,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U045,Gladiator Legacy,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U045,Avatar Part I,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U045,The Matrix Reloaded,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U046,The Hangover Original,4.1,2026-06-01 00:00:00,history,Donnée importée via pipeline ETL vectorisé
U046,Toy Story Evolution,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U046,Seven Reborn,5.0,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U046,La La Land Saga,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U047,Gladiator Legacy,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U047,Avatar Part I,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U047,The Matrix Reloaded,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U048,The Hangover Original,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U048,Toy Story Evolution,5.0,2026-06-01 00:00:00,history,Donnée importée via pipeline ETL vectorisé
U048,Seven Reborn,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U048,La La Land Saga,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U049,Gladiator Legacy,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U049,Avatar Part I,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U049,The Matrix Reloaded,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U050,The Hangover Original,5.0,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U050,Toy Story Evolution,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U050,Seven Reborn,4.1,2026-06-01 00:00:00,history,Donnée importée via pipeline ETL vectorisé
U050,La La Land Saga,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U051,Gladiator Legacy,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U051,Avatar Part I,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U051,The Matrix Reloaded,5.0,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U052,The Hangover Original,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U052,Toy Story Evolution,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U052,Seven Reborn,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U052,La La Land Saga,4.1,2026-06-01 00:00:00,history,Donnée importée via pipeline ETL vectorisé
U053,Gladiator Legacy,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U053,Avatar Part I,5.0,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U053,The Matrix Reloaded,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U054,The Hangover Original,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U054,Toy Story Evolution,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U054,Seven Reborn,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U054,La La Land Saga,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U055,Gladiator Legacy,5.0,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U055,Avatar Part I,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U055,The Matrix Reloaded,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U056,The Hangover Original,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U056,Toy Story Evolution,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U056,Seven Reborn,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U056,La La Land Saga,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U057,Gladiator Legacy,4.1,2026-06-01 00:00:00,history,Donnée importée via pipeline ETL vectorisé
U057,Avatar Part I,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U057,The Matrix Reloaded,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U058,The Hangover Original,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U058,Toy Story Evolution,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U058,Seven Reborn,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U058,La La Land Saga,5.0,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U059,Gladiator Legacy,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U059,Avatar Part I,4.1,2026-06-01 00:00:00,history,Donnée importée via pipeline ETL vectorisé
U059,The Matrix Reloaded,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U060,The Hangover Original,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U060,Toy Story Evolution,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U060,Seven Reborn,5.0,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U060,La La Land Saga,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U061,Gladiator Legacy,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U061,Avatar Part I,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U061,The Matrix Reloaded,4.1,2026-06-01 00:00:00,history,Donnée importée via pipeline ETL vectorisé
U062,The Hangover Original,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U062,Toy Story Evolution,5.0,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U062,Seven Reborn,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U062,La La Land Saga,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U063,Gladiator Legacy,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U063,Avatar Part I,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U063,The Matrix Reloaded,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U064,The Hangover Original,5.0,2026-06-01 00:00:00,history,Donnée importée via pipeline ETL vectorisé
U064,Toy Story Evolution,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U064,Seven Reborn,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U064,La La Land Saga,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U065,Gladiator Legacy,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U065,Avatar Part I,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U065,The Matrix Reloaded,5.0,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U066,The Hangover Original,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U066,Toy Story Evolution,4.1,2026-06-01 00:00:00,history,Donnée importée via pipeline ETL vectorisé
U066,Seven Reborn,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U066,La La Land Saga,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U067,Gladiator Legacy,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U067,Avatar Part I,5.0,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U067,The Matrix Reloaded,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U068,The Hangover Original,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U068,Toy Story Evolution,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U068,Seven Reborn,4.1,2026-06-01 00:00:00,history,Donnée importée via pipeline ETL vectorisé
U068,La La Land Saga,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U069,Gladiator Legacy,5.0,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U069,Avatar Part I,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U069,The Matrix Reloaded,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U070,The Hangover Original,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U070,Toy Story Evolution,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U070,Seven Reborn,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U070,La La Land Saga,4.1,2026-06-01 00:00:00,history,Donnée importée via pipeline ETL vectorisé
U071,Gladiator Legacy,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U071,Avatar Part I,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U071,The Matrix Reloaded,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U072,The Hangover Original,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U072,Toy Story Evolution,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U072,Seven Reborn,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U072,La La Land Saga,5.0,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U073,Gladiator Legacy,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U073,Avatar Part I,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U073,The Matrix Reloaded,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U074,The Hangover Original,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U074,Toy Story Evolution,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U074,Seven Reborn,5.0,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U074,La La Land Saga,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U075,Gladiator Legacy,4.1,2026-06-01 00:00:00,history,Donnée importée via pipeline ETL vectorisé
U075,Avatar Part I,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U075,The Matrix Reloaded,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U076,The Hangover Original,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U076,Toy Story Evolution,5.0,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U076,Seven Reborn,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U076,La La Land Saga,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U077,Gladiator Legacy,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U077,Avatar Part I,4.1,2026-06-01 00:00:00,history,Donnée importée via pipeline ETL vectorisé
U077,The Matrix Reloaded,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U078,The Hangover Original,5.0,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U078,Toy Story Evolution,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U078,Seven Reborn,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
U078,La La Land Saga,4.1,2026-06-01 14:22:00,history,Donnée importée via pipeline ETL vectorisé
